age,gender,ethnic,major,minor,gpa,class,pilsf1_1,oq20_1,oq21_1,oq22_1,oq23_1,oq24_1,oq25_1,oq26_1,oq27_1,oq28_1,oq29_1,oq30_1,oq31_1,oq32_1,oq33_1,oq34_1,oq35_1,oq36_1,oq37_1,oq38_1,oq39_1,oq40_1,oq41_1,oq42_1,oq43_1,oq44_1,oq45_1,song1_1,song2_1,song3_1,song4_1,song5_1,song6_1,song7_1,song8_1,song9_1,song10_1,song11_1,song12_1,song13_1,song14_1,song15_1,song16_1,song17_1,song18_1,song19_1,song20_1,pil1_1,pil2_1,pil3_1,pil4_1,pil5_1,pil6_1,pil7_1,pil8_1,pil9_1,pil10_1,pil11_1,pil12_1,pil13_1,pil14_1,pil15_1,pil16_1,pil17_1,pil18_1,pil19_1,pil20_1,pilsftot,pil20tot,swlstot,songtot,songsuba,songsubb,mlq1_1,mlq2_1,mlq3_1,mlq4_1,mlq5_1,mlq6_1,mlq7_1,mlq8_1,mlq9_1,mlq10_1,mlqpres,mlqsearc,oq45tot,oq45sd,oq45ir,oq45sr,bsas1_1,bsas2_1,bsas3_1,bsas4_1,bsas5_1,bsas6_1,bsas7_1,bsas8_1,bsas9_1,bsas10_1,bsas11_1,bsas12_1,bsas13_1,bsas14_1,bsas15_1,bsas16_1,bsas17_1,bsas18_1,bsas19_1,bsas20_1,bsas21_1,bsas22_1,bsas23_1,bsasperm,bsasbc,bsascomm,bsasinst,caps1_1,caps2_1,caps3_1,caps4_1,caps5_1,caps6_1,caps7_1,caps8_1,captot,capspp,capssp,lpq1_1,lpq2_1,lpq3_1,lpq4_1,lpq5_1,lpq6_1,lpq7_1,lpq8_1,lpq9_1,lpq10_1,lpq11_1,lpq12_1,lpq13_1,lpq14_1,lpq15_1,lpq16_1,lpq17_1,lpq18_1,lpq19_1,lpq20_1,lpqtot,bps1_1,bps2_1,bps3_1,bps4_1,bps5_1,bps6_1,bps7_1,bps8_1,bps9_1,bps10_1,bps11_1,bps12_1,bps13_1,bps14_1,bps15_1,bps16_1,bps17_1,bps18_1,bps19_1,bps20_1,bps21_1,bps22_1,bps23_1,bps24_1,bps25_1,bps26_1,bps27_1,bps28_1,bpstot,hsq1_1,hsq2_1,hsq3_1,hsq4_1,hsq5_1,hsq6_1,hsq7_1,hsq8_1,hsq9_1,hsq10_1,hsq11_1,hsq12_1,hsq13_1,hsq14_1,hsq15_1,hsq16_1,hsq17_1,hsq18_1,hsq19_1,hsq20_1,hsq21_1,hsq22_1,hsq23_1,hsq24_1,hsq25_1,hsq26_1,hsq27_1,hsq28_1,hsq29_1,hsq30_1,hsq31_1,hsq32_1,hsqaff,hsqenh,hsqagg,hsqdef,las1_1,las2_1,las3_1,las4_1,las5_1,las6_1,las7_1,las8_1,las9_1,las10_1,las11_1,las12_1,las13_1,las14_1,las15_1,las16_1,las17_1,las18_1,las19_1,las20_1,las21_1,las22_1,las23_1,las24_1,lasero,laslud,lassto,laspra,lasman,lasaga,drs1_1,drs2_1,drs3_1,drs4_1,drs5_1,drs6_1,drs7_1,drs8_1,drs9_1,drs10_1,drs11_1,drs12_1,drs13_1,drs14_1,drs15_1,drstot,drscm,drsco,drsch,hps1_1,hps2_1,hps3_1,hps4_1,hps5_1,hps6_1,hps7_1,hps8_1,hps9_1,hps10_1,hps11_1,hps12_1,hpsag,hpspa,pil20cat,filter_$,pilsfcat,pilsfms,oq1_1,oq2_1,oq3_1,oq4_1,oq5_1,oq6_1,oq7_1,oq8_1,oq9_1,oq10_1,oq11_1,oq12_1,oq13_1,oq14_1,oq15_1,oq16_1,oq17_1,oq18_1,oq19_1,pilsf2_1,pilsf3_1,pilsf4_1,PILSFBED,hpstot,userid
20,2,2,Exercise Science, ,3.12,4,6,1,0,2,0,0,1,0,1,2,1,2,1,0,2,1,1,1,2,1,1,1,1,1,2,0,1,5,7,4,5,4,6,7,5,1,6,2,2,4,3,4,5,4,3,3,6,5,5,6,6,6,6,7,5,5,6,5,3,6,5,4,5,6,5,5,5,22,106,26,86,44,42,3,5,5,5,5,3,6,6,6,5,22,27,59,30,19,10,5,5,5,5,5,5,2,5,3,2,1,1,1,2,1,2,3,2,3,2,2,2,4,4.2,1,2,2.6,1,1,1,1,1,1,1,1,8,4,4,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,15,3,7,3,4,3,2,1,3,6,2,3,4,3,4,5,3,5,5,7,6,2,6,4,3,1,5,7,3,110,7,6,5,3,7,7,3,1,7,7,3,4,7,7,2,3,7,7,5,1,6,5,6,4,7,7,4,6,6,7,5,5,54,53,33,27,5,4,4,2,4,5,5,5,5,3,2,4,2,4,4,5,3,4,5,2,3,4,3,4,3.75,4.75,3.5,3.75,3.5,3.5,1,2,0,3,1,3,1,1,1,3,1,2,1,0,2,22,10,9,3,3,4,3,3,2,3,2,4,3,3,2,3,13,13,2,0,2,1,2,2,1,2,3,3,4,1,2,2,0,2,1,2,0,3,0,2,1,6,5,5,22,26,meaning2
23,2,3,Journalism,Psychology,3,4,7,0,1,1,0,0,0,0,4,3,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,7,6,4,2,3,6,7,1,2,6,4,2,2,5,6,6,3,5,3,6,5,6,7,7,6,6,7,5,6,7,6,6,6,7,2,7,6,7,6,6,25,121,33,86,37,49,5,7,6,5,5,5,5,6,7,5,27,29,31,18,1,12,5,5,5,5,5,2,5,5,5,3,1,1,1,1,1,1,1,2,1,3,4,3,3,4.5,1,1.2,2.8,3,3,3,3,1,1,1,1,16,12,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,2,7,1,3,2,5,1,3,1,1,2,5,3,2,3,2,4,3,2,5,2,1,2,3,2,3,6,1,77,7,7,1,1,5,4,1,1,4,6,7,1,7,6,1,1,6,7,7,1,6,3,1,1,7,6,1,2,7,3,7,1,49,42,26,9,1,1,1,1,2,5,5,5,3,3,5,3,5,2,2,5,5,4,5,5,4,5,5,4,1,4.25,3.5,3.5,4.75,4.5,3,3,0,3,3,3,2,3,2,3,0,3,3,0,3,34,14,14,6,4,3,2,4,2,4,3,4,4,3,4,3,13,16,3,1,3,2,0,1,0,4,3,4,0,0,0,0,0,0,0,2,0,0,0,0,1,6,6,6,25,29,meaning2
22,2,1,Biology/Psychology,Chemistry,3.89,4,5,1,1,2,1,1,1,0,1,3,2,0,1,1,1,2,0,2,1,1,1,0,3,1,1,0,2,4,5,3,4,5,6,6,2,2,4,2,2,4,2,5,4,3,4,2,7,5,5,6,7,4,5,7,5,6,4,6,6,6,5,3,6,5,4,5,5,21,105,24,76,36,40,3,6,4,4,6,2,4,6,7,7,22,27,57,30,13,14,5,5,5,5,5,5,5,5,5,3,1,1,1,3,1,1,1,2,3,4,3,5,4,4.8,1,1.6,3.8,3,4,1,3,1,4,1,2,19,11,8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,17,2,3,3,2,2,1,1,4,3,5,5,4,4,4,3,3,2,6,6,6,5,1,1,2,2,6,7,1,94,6,3,2,2,5,4,5,1,7,2,3,1,7,4,5,7,7,3,3,1,7,3,6,2,7,4,5,6,7,6,6,1,53,29,35,21,2,2,1,4,4,5,5,5,4,1,4,1,3,2,5,5,4,5,1,4,1,3,2,2,2.25,4.75,2.5,3.75,3.5,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,29,10,9,10,4,4,2,4,1,4,2,4,4,4,3,3,15,16,2,0,1,1,0,2,1,2,3,1,1,0,0,1,1,2,1,3,0,2,2,2,3,6,5,5,23,31,meaning2
19,2,1,Pharmacy,Dental Hygiene,3.1,1,7,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,2,4,1,4,7,7,1,1,7,1,2,1,5,4,3,1,7,1,7,7,5,7,7,5,7,7,7,7,7,5,5,7,4,1,7,7,7,7,7,27,123,32,69,24,45,5,4,5,5,7,6,1,4,7,1,30,15,26,18,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3,1,1,1,1,5,5,5,5,5,5,1,1.4,5,1,1,1,1,1,1,1,1,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,3,1,2,1,4,1,1,4,1,1,2,1,1,7,1,7,2,7,7,7,1,1,1,3,4,7,1,80,7,7,1,7,6,6,4,1,7,7,1,1,7,7,1,7,7,1,4,1,7,7,6,7,7,7,1,6,7,7,1,5,55,49,19,35,1,1,1,1,5,5,5,5,5,5,3,5,1,1,1,5,1,1,1,5,1,1,1,1,1,5,4.5,2,2,1,3,3,1,3,2,3,3,3,2,3,2,2,3,1,3,37,14,14,9,2,4,2,3,1,4,4,3,4,4,2,3,15,12,3,1,3,2,0,2,0,2,2,2,0,0,0,2,0,1,0,2,0,3,0,0,0,7,6,7,28,27,meaning2
18,2,1,Nursing, ,3.5,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,2,3,2,5,6,2,2,4,2,2,2,2,4,5,2,5,4,4,5,4,6,6,4,6,7,6,6,7,6,4,7,4,7,7,7,6,5,6,26,116,30,67,29,38,5,6,6,5,5,5,6,6,7,5,27,29,24,11,3,10,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,1,1,1,3,4,2,4,4,5,1,1.4,3.4,3,3,3,1,1,1,1,1,14,10,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,1,6,1,3,3,1,1,3,6,2,3,2,3,1,6,2,6,4,1,6,4,4,4,3,2,2,4,2,86,7,6,2,6,2,4,4,2,6,6,2,2,7,6,3,2,5,5,5,2,7,6,3,2,7,6,1,5,5,5,3,3,46,44,23,24,1,1,1,1,1,5,5,5,3,3,1,3,2,3,3,3,4,5,5,5,2,1,1,2,1,4,2.5,2.75,4.75,1.5,1,3,2,3,3,3,1,2,2,3,2,2,2,2,2,33,10,12,11,3,3,2,3,2,3,2,3,4,4,2,4,15,12,3,1,3,2,0,1,1,4,3,1,1,0,2,1,0,1,0,3,0,0,0,0,1,7,6,6,24,27,meaning2
22,2,1,Psychology,Undecided,2.15,3,6,1,2,1,1,1,0,0,1,1,0,1,1,0,1,2,0,1,1,1,1,0,2,1,1,0,1,4,2,2,3,2,5,3,4,2,4,2,2,2,2,4,3,2,3,2,3,4,5,6,6,4,4,6,6,5,4,5,6,6,4,4,5,6,6,5,6,23,103,28,56,27,29,6,4,4,6,6,6,4,4,6,4,30,20,44,22,11,11,5,3,5,5,5,5,5,5,5,3,1,1,1,5,3,3,2,3,5,3,3,4,3,4.6,1,3.2,3.6,2,2,2,2,1,1,1,1,12,8,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,3,4,2,2,2,2,4,3,4,4,4,3,3,3,4,3,4,4,3,4,5,4,4,4,2,4,4,3,95,5,5,2,2,4,5,5,3,4,5,3,4,5,4,4,3,5,5,3,2,5,4,5,2,6,5,2,2,4,4,5,6,38,37,29,24,2,1,1,3,4,5,5,5,2,3,1,1,1,1,1,1,3,4,3,4,1,1,3,1,1.75,4.75,1.75,1,3.5,1.5,2,3,1,3,1,2,2,2,2,2,1,1,1,1,2,26,10,11,5,3,3,3,3,1,3,2,3,4,4,2,3,14,12,2,0,2,1,2,2,1,2,1,2,1,0,1,1,0,2,1,2,0,1,1,1,1,5,6,6,24,26,meaning2
21,1,1,Computer science,psychology,2.8,3,5,1,0,2,1,1,3,2,3,2,2,1,1,2,1,2,0,2,1,2,2,3,4,2,0,2,2,3,6,4,4,2,5,4,2,4,5,2,4,2,4,5,4,2,3,3,4,5,5,4,5,5,6,7,4,5,7,5,4,4,5,7,5,5,6,5,4,18,103,27,72,39,33,5,4,5,4,5,3,4,4,6,5,23,22,68,41,10,17,3,2,4,2,5,2,3,2,2,1,3,3,3,4,2,2,1,3,4,3,3,4,3,2.6,3,2.4,3.4,3,3,2,4,2,3,3,3,23,12,11,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,16,3,6,2,4,4,3,3,1,3,2,2,3,2,3,7,3,6,4,5,4,5,1,4,2,5,4,3,4,98,7,5,5,5,7,7,5,4,6,5,6,4,7,7,5,3,7,6,7,2,7,5,5,2,7,7,2,5,1,7,6,5,49,49,41,30,2,1,2,3,3,2,3,4,2,2,3,2,3,3,2,3,4,3,1,2,1,2,2,1,2,3,2.25,2.75,2.5,1.5,1,2,2,3,2,2,1,3,2,1,3,2,2,3,2,31,8,11,12,4,2,3,4,2,3,2,3,3,2,3,3,10,14,2,0,1,1,1,1,0,3,2,3,0,1,1,1,1,2,1,2,1,2,1,0,1,5,4,4,17,24,meaning2
19,2,1,Communicative Disorders, ,3,1,7,1,1,2,0,1,0,0,0,2,1,0,1,0,0,1,1,1,1,2,0,0,0,0,1,0,1,4,3,2,2,2,6,5,3,1,4,2,2,2,2,4,4,2,5,2,6,5,4,6,6,5,7,7,5,5,6,6,6,6,5,5,7,6,6,5,6,26,114,27,63,25,38,6,3,2,6,6,6,2,2,7,2,31,11,34,17,6,11,1,4,5,5,5,5,5,5,5,5,1,1,1,1,2,2,2,2,1,2,2,2,4,4.5,1,1.8,2.2,1,1,1,1,1,1,1,1,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,18,4,4,2,1,2,2,2,2,3,2,2,3,2,2,5,3,3,3,6,4,3,1,3,3,3,2,2,1,75,7,6,2,3,5,5,4,2,4,6,4,2,6,5,3,3,6,6,2,2,6,5,4,2,2,6,2,4,3,6,6,3,39,45,27,21,1,2,2,1,3,2,2,5,4,4,2,4,2,4,2,4,4,4,4,4,4,4,4,3,1.5,3,3.5,3,4,3.75,2,2,2,2,3,2,2,2,2,3,2,2,2,2,1,31,11,9,11,3,4,2,3,2,3,1,3,3,3,2,3,13,12,3,1,3,2,1,1,1,2,2,2,1,0,1,0,0,2,1,2,0,0,1,0,0,6,6,7,23,25,meaning2
19,2,1,Business Management,Marketing,3,1,6,2,2,2,0,0,0,0,2,3,3,1,2,0,0,2,0,1,2,2,0,2,2,1,2,0,1,2,5,3,6,5,6,7,5,4,4,3,2,2,2,5,6,6,4,3,5,5,5,5,7,6,7,7,5,5,7,6,5,6,7,7,6,6,3,5,6,25,116,24,85,46,39,5,5,3,4,6,2,6,3,7,5,24,22,53,25,14,14,4,5,5,5,5,5,4,5,4,4,1,1,1,1,1,2,3,2,2,4,4,2,2,4.6,1,1.8,2.8,1,1,1,1,1,3,2,1,11,4,7,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,16,3,6,3,5,3,2,6,3,5,1,5,1,5,1,5,2,5,6,3,5,3,3,2,2,1,5,3,1,95,6,2,5,3,2,5,5,1,7,2,5,5,6,5,1,1,3,3,5,2,6,3,7,3,7,6,2,5,3,3,3,5,40,29,33,25,5,4,4,2,4,5,5,5,4,3,4,3,2,4,4,5,5,5,1,4,3,4,4,4,3.75,4.75,3.5,3.75,3.75,3.75,2,3,1,3,2,3,2,2,1,3,2,2,1,1,2,30,12,11,7,3,3,3,3,3,2,3,2,2,3,3,3,11,10,3,1,3,2,0,2,1,3,2,1,2,0,0,0,0,2,1,2,0,1,2,1,1,7,6,6,23,21,meaning2
26,1,2,Psychology,Sociology,2.86,3,7,0,0,2,2,0,2,2,2,2,2,0,2,0,0,1,0,2,0,1,1,1,2,2,1,0,1,4,5,4,5,3,6,5,6,5,5,4,4,4,4,4,5,5,4,4,7,4,4,7,6,5,6,6,5,5,7,5,5,4,6,5,7,5,4,4,6,26,106,22,93,53,40,5,5,6,4,6,5,5,5,6,5,26,26,53,33,10,10,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,3,4,1.2,1,1.4,2.8,1,1,1,1,4,3,2,3,16,4,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,3,4,3,3,2,6,3,3,4,2,3,1,2,1,4,3,4,5,2,5,6,5,3,3,1,6,6,4,97,7,3,6,3,6,6,4,2,4,2,5,3,5,5,3,5,5,5,5,3,5,1,6,4,6,6,2,5,6,5,3,4,44,33,34,29,1,2,2,1,1,1,1,2,3,5,5,4,1,1,1,1,5,3,4,2,2,2,2,2,1.5,1.25,4.25,1,3.5,2,1,2,1,3,1,3,2,3,3,3,1,2,2,2,3,32,11,14,7,4,4,2,4,3,3,3,3,3,3,2,3,13,14,2,1,3,2,0,1,2,2,2,2,3,0,1,1,0,2,2,2,1,2,0,0,2,6,6,7,24,27,meaning2
19,1,1,Exercise Science,Spanish,2.47,1,7,0,1,1,1,1,1,0,1,2,1,1,1,0,2,2,1,1,1,3,1,1,2,1,1,0,2,6,3,2,2,3,5,7,2,2,5,2,2,3,6,5,3,3,5,2,6,5,6,7,6,5,5,7,3,5,6,6,6,5,6,3,6,7,6,6,6,25,112,29,74,32,42,6,6,5,5,6,6,6,3,7,3,30,23,53,30,12,11,4,3,4,4,5,4,4,3,4,3,2,2,2,4,2,3,2,2,2,3,3,2,3,3.8,2,2.6,2.6,3,3,3,3,4,1,5,1,23,12,11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,18,2,5,3,3,2,1,3,2,5,3,7,2,2,2,2,4,2,5,4,4,4,3,2,4,2,5,3,1,87,7,5,5,4,6,6,2,3,6,6,5,5,7,6,5,3,7,6,6,3,7,5,6,5,7,5,6,5,5,5,6,6,52,44,41,34,1,2,2,1,4,5,5,5,1,1,1,1,3,2,2,4,2,3,2,2,2,3,2,1,1.5,4.75,1,2.75,2.25,2,2,2,1,3,1,3,2,1,2,2,2,2,2,2,2,29,11,10,8,3,4,2,3,2,3,2,3,4,4,1,3,15,12,3,1,3,2,1,2,1,2,2,1,1,0,1,1,0,1,1,1,2,1,1,2,3,6,5,7,22,27,meaning2
20,2,1,Psychology,Sociology,2.5,3,6,0,0,3,1,0,0,1,2,2,2,1,0,1,0,2,0,2,0,2,1,1,0,0,0,0,2,5,4,3,2,4,6,6,3,2,4,2,2,2,2,6,3,2,6,1,4,5,5,5,6,6,6,7,6,6,7,6,6,6,6,5,7,7,6,6,6,25,120,30,69,29,40,6,6,6,6,6,5,6,6,7,4,30,28,46,25,9,12,2,5,5,5,5,5,4,3,4,3,1,3,3,2,1,1,1,2,1,2,4,4,4,4.1,2.33333333333333,1.4,3,1,3,1,3,2,3,1,1,15,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,4,5,1,3,3,2,1,2,4,2,2,1,1,2,4,2,6,3,3,4,2,1,1,2,1,2,2,2,68,7,7,1,6,6,7,5,5,6,6,3,4,7,7,3,3,7,7,7,3,7,6,7,3,7,7,5,2,6,5,6,5,53,52,37,31,1,1,1,1,3,3,4,3,1,1,1,1,1,1,2,4,4,4,4,5,3,3,3,2,1,3.25,1,2,4.25,2.75,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,33,12,11,10,4,3,2,3,2,3,3,3,3,3,3,3,12,13,3,1,3,2,0,1,1,3,2,2,1,0,1,1,1,1,0,2,1,2,2,1,1,7,6,6,23,25,meaning2
18,2,1,Business,n/a,3.5,1,7,0,1,2,1,0,0,0,1,1,1,0,0,0,1,2,1,2,2,2,1,0,2,0,0,1,2,4,5,3,2,4,5,5,1,2,2,5,2,3,2,5,4,3,4,5,5,6,6,7,7,6,7,7,6,6,7,6,5,7,7,3,7,7,7,5,6,28,125,33,71,37,34,6,4,2,6,7,6,5,5,7,1,32,17,41,22,7,12,5,4,5,5,5,5,5,5,4,5,1,1,3,4,2,4,3,4,4,4,3,2,5,4.8,1.66666666666667,3.4,3.6,1,3,3,3,3,1,1,1,16,10,6,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,17,4,5,2,2,3,4,4,3,5,2,3,4,2,2,2,2,5,5,3,5,4,2,3,3,3,2,3,1,88,6,6,3,5,6,4,2,2,4,7,3,4,7,6,5,2,6,5,5,3,7,4,3,5,6,4,3,5,4,3,3,5,46,39,27,31,3,2,1,2,4,5,5,5,1,1,2,1,1,1,1,3,5,4,1,5,4,1,3,3,2,4.75,1.25,1.5,3.75,2.75,3,3,1,0,2,3,3,3,2,3,2,3,2,1,3,34,12,14,8,2,4,2,3,2,4,2,3,4,4,2,3,15,12,3,1,3,2,0,2,1,3,1,1,0,0,1,0,1,0,0,3,0,1,2,0,2,7,7,7,26,27,meaning2
20,2,1,Hospitality Management, ,2.5,2,6,0,0,1,0,0,0,1,2,1,1,0,0,0,1,2,0,2,1,2,2,0,2,1,1,0,2,4,3,5,2,2,5,5,4,3,4,4,2,2,4,4,4,4,4,2,4,5,5,6,7,6,7,7,6,6,7,6,6,6,7,6,7,6,7,5,5,25,123,31,71,37,34,5,7,6,6,6,6,6,7,6,6,29,32,45,24,11,10,4,4,4,4,5,3,4,3,2,3,1,1,1,3,2,3,2,2,2,3,3,2,3,3.6,1,2.4,2.6,3,2,1,3,2,2,2,1,16,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,2,5,4,4,3,2,4,4,4,3,3,5,3,2,5,3,4,4,2,5,3,2,2,1,4,4,5,2,94,7,6,1,1,4,4,2,2,5,6,2,1,6,6,2,2,5,6,2,1,6,3,3,3,6.36148648648649,4,2,3,6,5,3,3,45.3614864864865,40,17,16,1,2,2,1,3,5,4,5,2,1,1,1,1,2,2,3,4,3,1,2,3,4,4,3,1.5,4.25,1.25,2,2.5,3.5,2,2,1,2,2,2,2,3,1,3,2,2,2,2,3,31,11,11,9,3,3,2,4,2,4,3,3,4,3,2,3,13,14,3,1,3,2,0,1,1,2,2,2,2,0,1,2,0,1,1,2,0,1,1,2,2,7,6,6,24,27,meaning2
19,2,1,Communicative Disorders,Psychology,3.3,1,7,0,0,4,1,1,1,2,1,3,1,0,0,0,2,2,2,3,1,2,1,0,4,2,1,0,2,6,5,5,4,4,7,7,6,4,6,6,5,4,6,3,5,5,7,4,6,5,5,6,7,6,7,7,5,6,5,7,7,7,4,2,7,7,5,5,7,26,117,26,105,58,47,5,6,6,3,5,6,6,6,6,7,25,31,68,42,10,16,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,2,3,4,2,4,5,5,1,1.2,3.6,3,3,3,3,1,2,1,1,17,12,5,1,1,1,1,1,0,1,1,1,0,1,.874576271186441,1,0,0,1,1,0,0,1,13.8745762711864,3,7,1,5,1,1,1,1,7,7,3,3,1,5,3,1,7,1,5,1,1,2,1,7,1,1,1,2,80,7,6,6,6,5,7,2,5,5,5,6,6,7,2,1,3,3,6,6,5,6,1,5,6,7,6,6,7,1,7,3,6,41,40,35,44,2,1,1,1,4,5,2,5,1,4,1,2.5,1,2,2,4,2,2,1,1,1,3,4,2,1.25,4,2.125,2.25,1.5,2.5,3,3,0,2,3,3,3,3,2,3,2,3,0,2,2,34,14,13,7,3,4,3,4,3,4,3,4,4,4,4,4,16,15,3,1,3,2,0,3,1,4,3,2,2,0,2,3,1,2,0,4,1,1,0,2,1,7,5,7,25,31,meaning2
19,2,1,Hospitality Management, ,3.2,1,1,2,1,4,4,2,1,0,4,2,0,3,2,0,0,4,0,1,2,4,0,0,4,2,2,2,3,7,6,1,7,3,7,7,7,7,6,7,6,7,7,7,7,7,4,5,2,4,3,1,3,3,4,7,3,4,2,4,3,5,7,7,4,6,3,4,3,13,80,20,117,70,47,1,7,6,2,1,1,7,7,1,7,6,34,91,50,22,19,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,5,4,1,5,1,1,4,1,1,18,11,7,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,7,7,7,2,6,6,1,4,6,6,7,5,4,6,4,7,1,7,5,7,6,7,3,1,7,7,6,7,7,149,1,3,1,7,7,1,6,7,7,3,2,7,3,1,1,7,7,1,7,7,7,7,6,7,7,1,7,7,6,7,1,4,45,24,31,53,2,2,2,3,5,1,1,5,1,1,1,1,1,1,3,1,1,2,1,1,2,2,2,2,2.25,3,1,1.5,1.25,2,0,3,1,0,2,1,2,2,0,0,1,0,2,1,3,18,2,9,7,4,4,4,2,4,3,4,2,3,3,4,1,11,11,1,0,1,1,2,4,3,4,4,3,4,0,4,0,0,2,0,4,1,0,0,4,3,4,4,4,10,22,meaning2
20,2,1,Journalism, ,2.8,1,5,1,1,4,1,1,1,1,1,2,1,1,2,1,3,1,2,3,1,3,1,1,2,2,1,1,2,5,5,3,4,2,4,5,2,3,4,2,5,2,5,4,5,4,6,4,4,5,3,6,6,5,6,5,5,6,6,5,3,5,5,3,6.02027027027027,6,5,5,5,21,101.02027027027,23,78,41,37,5,5,5,6,6,6,5,4,6,2,29,21,70,42,13,15,5,2,5,5,5,5,5,3,3,4,2,2,4,1,1,2,4,2,2,4,2,4,4,4.2,2.66666666666667,2,3.2,3,1,3,3,3,1,3,1,18,10,8,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,15,5,6,3,5,2,2,3,6,5,2,3,5,5,3,6,4,3,6,2,5,5,5,4,5,3,2,6,2,113,6,2,5,5,3,3,5,2,5,3,5,5,6,3,3,3,5,3,5,2,5,2,6,6,7,3,3,2,3,2,3,5,40,21,35,30,2,3,2,2,4,5,2,5,2,3,2,2,2,4,3,3,5,2,2,2,3,4,4,5,2.25,4,2.25,3,2.75,4,2,2,0,3,1,2,1,1,2,2,1,1,1,1,1,21,9,8,4,3,3,2,2,1,3,2,3,3,3,3,3,12,11,2,0,1,1,1,2,1,3,3,3,1,0,2,2,0,2,1,1,1,2,1,2,1,6,5,5,22,23,meaning2
21,2,2,Psychology,Gender Studies,2.36,3,5,2,2,3,2,1,2,0,2,3,2,0,2,0,2,1,0,1,2,2,2,1,4,3,0,2,3,4,5,5,6,5,7,7,7,2,6,4,4,5,5,5,6,4,2,4,6,4,3,5,5,3,4,6,4,4,4,5,4,4,4,5,4,5,7,4,5,18,89,18,99,56,43,6,5,6,5,4,4,5,5,4,5,23,26,76,45,11,20,5,5,5,5,5,2,5,5,5,5,1,1,1,5,4,4,3,2,2,4,2,1,3,4.7,1,3.6,2.4,3,3,3,3,1,1,1,1,16,12,4,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,10,3,6,6,4,4,3,5,4,5,5,4,2,4,6,4,5,6,5,4,5,6,1,2,2,4,4,5,3,117,7,3,1,4,7,5,2,1,7,6,2,1,7,4,1,1,7,6,4,1,7,2,3,5,7,6,2,7,6,4,3,2,55,36,18,22,2,1,1,1,5,5,4,5,2,2,2,2,2,2,2,4,4,4,3,4,5,5,5,5,1.25,4.75,2,2.5,3.75,5,1,3,2,3,2,3,1,1,2,3,1,1,2,1,2,28,9,11,8,3,3,3,1,3,4,4,3,3,3,3,2,11,11,1,0,1,1,0,3,2,3,3,3,1,0,3,0,0,2,0,4,2,2,1,1,2,4,4,5,19,22,meaning2
