pil1_1,pil2_1,pil3_1,pil4_1,pil5_1,pil6_1,pil7_1,pil8_1,pil9_1,pil10_1,pil11_1,pil12_1,pil13_1,pil14_1,pil15_1,pil16_1,pil17_1,pil18_1,pil19_1,pil20_1,song1_1,song2_1,song3_1,song4_1,song5_1,song6_1,song7_1,song8_1,song9_1,song10_1,song11_1,song12_1,song13_1,song14_1,song15_1,song16_1,song17_1,song18_1,song19_1,song20_1,mist1_1,mist2_1,mist3_1,mist4_1,mist5_1,mist6_1,mist7_1,mist8_1,mist9_1,mist10_1,mist11_1,mist12_1,mist13_1,mist14_1,mist15_1,mist16_1,mist17_1,mist18_1,mist19_1,mist20_1,pq1_1,pq2_1,pq3_1,pq4_1,pq5_1,pq6_1,pq7_1,pq8_1,piltotal,songtot,songa,songb,misttot,mista,mistb,mistc,pqtotal,lpq1_1,lpq2_1,lpq3_1,lpq4_1,lpq5_1,lpq6_1,lpq7_1,lpq8_1,lpq9_1,lpq10_1,lpq11_1,lpq12_1,lpq13_1,lpq14_1,lpq15_1,lpq16_1,lpq17_1,lpq18_1,lpq19_1,lpq20_1,lpqtotal,oq1_1,op2_1,oq3_1,oq4_1,oq5_1,oq6_1,oq7_1,oq8_1,oq9_1,oq10_1,oq11_1,oq12_1,oq13_1,oq14_1,oq15_1,oq16_1,oq17_1,oq18_1,oq19_1,oq20_1,oq21_1,oq22_1,oq23_1,oq24_1,oq25_1,oq26_1,oq27_1,oq28_1,oq29_1,oq30_1,oq31_1,oq32_1,oq33_1,oq34_1,oq35_1,oq36_1,oq37_1,oq38_1,oq39_1,oq40_1,oq41_1,oq42_1,oq43_1,oq44_1,oq45_1,oqtotal,oqsd,oqir,oqsr,sex,years,ethnicit,religiou,grades,pilstarr,pil5,pil15,factor1,factor2,factor3,pilf1mf,pilf2mf,pilf3mf,userid
5,4,5,6,5,2,3,3,6,4,5,5,5,4,2,7,5,6,3,5,3,4,3,3,3,6,5,5,4,5,4,3,5,5,6,5,3,3,4,5,6,4,2,5,6,5,4,2,2,2,4,5.06194690265487,4,5,3,5,3,4,2,2,2,-1,1,-1,-1,1,0,2,90,84,46,38,75.0619469026549,26.0619469026549,26,23,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,15,2,1,3,1,3,4,3,4,1,3,2,3,2,2,1,1,3,1,0,0,0,2,1,1,1,3,1,2,1,2,1,4,0,3,2,2,1,1,2,3,3,1,0,2,2,81,48,16,17,1,19,1,1,2.3,81,27,63,26,15,25,30,13,23,logo226
5,5,5,6,5,6,6,6,5,6,6,5,5,5,4,7,6,6,5,5,4,5,6,3,2,5,6,3,3,5,2,3,5,4,5,5,2,4,5,4,3,5,2,5,4,3,5,3,4,3,5,3,5,3,5,3,6,2,3,4,0,-1,1,-2,0,1,-1,-2,109,81,43,38,76,20,30,26,-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,2,2,1,1,1,1,1,1,0,0,1,1,4,3,0,1,1,3,.896449704142012,1,2,1,1,2,2,3,1,1,2,1,2,1,2,1,2,3,3,3,2,1,2,1,1,2,67.896449704142,36,14.896449704142,17,1,19,1,1,3,94,28,81,31,16,35,39,16,28,logo227
5,6,6,7,7,6,6,5,6,4,6,5,3,7,3,7,6,6,6,6,5,5,2,6,2,5,5,2,2,4,3,3,2,3,4,5,2,3,4,5,6,6,5,6,4,6,5,6,5,2,6,2,6,5,5,4,5,5,5,3,2,-2,2,-2,-2,-2,-2,-2,113,72,36,36,97,26,39,32,-8,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,15,1,1,1,2,3,2,1,0,1,1,1,2,1,1,1,1,1,2,1,1,0,2,1,2,0,2,2,2,2,0,2,2,0,2,1,2,2,2,1,0,1,1,1,1,1,57,31,13,13,2,19,1,1,2.25,97,31,82,35,18,34,41,17,29,logo228
6,6,7,7,6,6,6,6,6,6,6,7,7,7,6,7,6,7,6,6,7,6,2,2,2,7,7,6,3,7,3,1,2,2,3,6,3,6,2,7,2,6,6,6,6,7,7,7,7,6,7,6,7,7,7,7,7,7,7,1,-3,-3,-2,-1,-2,0,-2,0,127,84,34,50,123,40,42,41,-13,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,18,0,1,1,1,2,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,19,13,3,3,1,18,2,1,3,108,31,96,36,19,38,43,19,32,logo229
5,5,3,6,5,6,6,5,5,6,6,5,3,6,5,7,3,5,5,6,4,4,4,3,3.81120943952802,5,4,5,4,3,3,4,4,3,5,4,4,3,3,4,4,3,3,5,4,5,3,3,4,4,4,3,4,3,4,3,4,5,4,3,2,2,2,2,2,2,2,2,103,76.811209439528,44.811209439528,32,75,23,30,22,16,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,16,1,2,3,3,3,2,2,3,2,2,2,2,1,3,3,3,2,2,2,2,1,3,3,1,3,3,2,2,2,2,2,3,2,2,3,3,2,2,3,3,3,3,2,3,3,106,61,23,22,1,21,1,1,2.5,86,26,77,30,12,35,35,14,28,logo230
5,5,6,6,5,7,6,5,6,7,7,6,6,4,6,7,6,6,5,6,5,4,3,4,2,6,5,2,2,4,2,3,2,3,3,2,2,5,2,5,6,6,5,6,6,7,6,6,5,6,6,4,4,5,4,5,5,6,5,3,3,3,3,3,-2,-2,-2,-2,117,66,31,35,106,32,40,34,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,1,1,2,1,0,1,0,0,1,1,2,2,1,1,1,1,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,2,1,2,1,1,1,0,1,2,1,1,45,24,11,10,1,19,1,1,4,101,31,86,31,18,39,40,17,31,logo231
4,5,6,6,6,7,7,5,6,5,5,5,5,6,7,7,6,6,4,5,6,4,2,5,2,6,7,5,4,5,2,3,5,5,4,2,3,5,1,6,5,1,3,6,5,4,4,3,5,4,6,7,6,5,4,3,5,3,3,5,2,2,2,-2,-3,3,-2,2,113,82,41,41,87,27,36,24,4,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,17,2,4,3,2,2,1.82388059701493,3,1,1,2,3,3,2,3,2,2,1,1,0,2,1,2,.994029850746269,3,2,3,3,2,2,3,3,2,3,2,2,2,1,2,3,2,2,1,1.09495548961424,2,3,93.9128659373754,54.8179104477612,19.0949554896142,20,1,19,1,1,2,93,28,85,30,17,35,39,16,27,logo232
4,5,5,7,7,6,7,4,6,7,6,4,5,4,5,7,5,6,4,6,4,4,3,3,2,4,5,2,4,5,2,4,3,4,4,4,4,4,2,2,7,4,4,5,4,7,7,6,6,6,5,4,4,5,5,4,2,7,6,4,0,0,0,0,0,0,0,0,110,69,37,32,102,30,41,31,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,2,1,2,2,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,27,16,5,6,2,18,1,1,3.2,94,30,80,30,16,37,41,15,27,logo233
5,5,5,6,5,5,6,5,6,5,5,5,3,5,4,7,5,6,5,6,4,5,2,2,3,5,5,3,3,4,2,3,2,2,5,3,2,2,2,5,3,3,2,2,6,6,6,5,5,3,5,4,5,5,6,4,2,4,4,4,2,2,2,2,2,2,0,2,104,64,31,33,84,27,30,27,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1.29881656804734,1,1,2.00884955752212,1,1,1.2189349112426,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47.5266010368121,25.2277844687647,11.2988165680473,11,1,18,1,1,2.4,89,28,76,31,16,32,37,16,26,logo234
4,5,6,5,3,6,7,4,5,7,7,4,7,5,1,7,6,5,4,5,4,5,5,4,5,6,7,2,4,6,4,2,5,4,5,5,4,4,5,5,7,4,5,7,4,7,7,5,5,4,4,6,4,2,4,6,2,7,7,1,3,0,3,3,3,3,0,3,103,91,49,42,98,34,37,27,18,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,16,0,2,1,4,4,2,2,0,2,1.18975903614458,0,2,1,1,1,2,0,2,1,2,0,3,1,2,1,0,2,2,1,3,1.01186943620178,0,2,1,0,3,1,0,.934718100890208,0,2,2,0,0,2,60.1363465732366,37.2016284723464,13,9.93471810089021,2,18,1,1, ,90,28,75,25,17,36,37,15,26,logo235
5,5,5,5,5,6,7,5,5,4,3,2,6,6,2,3,5,6,5,5,4,2,3,5,6,6,5,2,2,4,2,6,2,2,4,4,2,2,5,4,2,3,6,5,6,3,6,6,6,5,2,6,2,5,5,3,5,6,5,3,2,2,2,2,-2,2,0,2,95,72,39,33,90,28,34,28,10,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,12,0,2,1,3,2,2,3,1,1,1,1,1,1,3,1,1,3,3,1,3,3,3,1,2,2,1,1,3,1,1,1,1,1,1,1,2,3,1,1,2,1,2,2,1,1,73,35,21,17,2,18,1,1, ,80,23,72,30,15,27,37,15,21,logo236
5,5,6,6,4,6,7,5,5,5,4,4,7,5,4,6,4,6,5,5,4,4,3,2,5,6,5,4,2,3,3,4,4,2,6,3,4,2,2,4,5,3,5,5,6,5,6,2,4,4,5,7,3,4,5,2,2,6,6,4,-2,-2,-3,-3,-3,-3,-3,-1,104,72,39,33,89,32,33,24,-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,17,1,1,1,2,2,2,1,0,1,1,0,2,1,2,0,2,0,3,3,.896449704142012,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,59.896449704142,32,15.896449704142,12,2,22,1,2,3,88,24,80,29,15,32,36,16,25,logo237
5,4,5,5,5,4,5,5,4,5,4,4,5,6,5,4,4,4,4,5,5,4,1,6,5,7,6,4,4,5,6,3,4,5,4,5,5,4,3,4,6,5,3,7,5,6,6,4,6,5,5,6,4,4,7,7,4,6,2,5,3,3,3,3,3,2,1,3,92,90,50,40,103,31,41,31,21,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,6,0,2,2,3,4,2,2,2,2,3,0,3,1,2,2,1,0,2,2,1,2,3,3,1,1,0,2,2,0,0,3,0,2,3,0,1,2,3,1,2,2,2,1,1,3,76,48,11,17,2,20,2,1,2.63,76,22,70,27,14,27,31,15,22,logo238
7,6,7,7,6,6,7,6,7,7,7,6,6,7,7,7,7,7,6,7,5,2,1,1,1,6,5,1,1,5,2,1,1,2,5,3,1,6,1,6,7,6,5,6,4,7,7,7,7,7,7,7,6,6,6,6,6,7,7,2,2,0,-1,-1,-1,-1,-1,-2,133,56,15,41,123,38,46,39,-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,0,1.02089552238806,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,15.0208955223881,8,1.02089552238806,6,2,18,1,1,3.6,112,35,98,38,21,40,46,20,33,logo239
5,5,7,7,5,6,7,5,5,7,7,7,7,6,4,7,6,6,7,6,1,1,4,2,2,7,7,4,2,3,2,1,1,5,3,5,1,1,4,2,3,4,5,6,7,6,6,6,6,1,5,7,2,6,6,4,2,7,7,4,3,3,3,3,-2,-2,0,1,122,58,29,29,100,37,33,30,9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,18,0,1,1,2,1,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,25,14,2,9,2,18,1,1, ,105,31,91,32,19,41,43,18,32,logo240
5,3,5,3,3,5,7,5,3,5,5,2,6,5,7,1,5,3,3,3,2,5,6,7,6,5,6,3,4,4,2,4,5,5,5,6,7,2,2,3,6,6,7,7,7,7,7,7,7,3,3,3,5,5,7,7,7,7,7,1,1,1,-2,-2,-1,0,-1,-1,84,89,56,33,116,34,43,39,-5,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,11,2,4,4,3,3,4,2,0,2,0,1,3,2,2,2,3,3,3,2,3,3,4,2,2,4,1,1,3,2,3,2,0,1,4,0,2,3,2,1,4,4,4,2,0,1,103,59,27,17,2,18,1,1, ,65,19,65,22,13,27,29,13,20,logo241
5,7,7,7,6,5,7,4,7,7,7,7,6,5,7,7,7,7,5,7,6,2,2,4,4,7,7,1,4,7,1,1,1,3,7,2,4,7,2,7,7,3,2,7,3,7,7,7,7,6,2,3,6,6,7,1,1,7,7,1,0,0,-3,-3,0,0,0,0,127,79,29,50,97,23,43,31,-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,0,0,2,3,2,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,21,11,4,6,1,19,1,1,3.8,108,35,92,34,21,40,46,18,31,logo242
3,3,6,5,3,5,5,6,3,4,5,3,6,6,4,2,5,4,4,5,5,4,2,3,4,5,5,5,4,6,2,2,3,4,5,4,2,4,3,6,3,4,4,7,6,3,6,6,5,6,3,6,3,3,5,2,2,6,5,2,-2,2,-3,-2,-2,-2,-2,3,87,78,38,40,87,28,36,23,-8,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,12,2,1,2,2,3,3,0,1,3,2,0,3,2,2,2,3,0,2,1,1,3,3,1,2,3,0,2,1,3,2,2,0,3,3,1,2,1,1,3,3,2,2,2,1,2,83,53,14,16,1,18,1,1,3.2,72,23,64,22,16,27,28,17,21,logo243
5,5,5,5,3,4,6,5,5,5,3,5,5,5,3,1,4,5,4,5,4,6,4,5,4,6,6,6,5,6,3,4,4,3,4,4,5,4,4,5,6,5,3,6,2,3,4,2,5,3,4,3,3,3,6,2,3,3,7,3,2,2,1,3,2,2,2,2,88,92,53,39,76,21,32,23,16,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,10,2,3,2,3,3,3,3,3,2,2,0,3,1,2,2,3,2,2,3,2,0,2,3,1,2,0,1,3,1,3,2,0,3,3,1,2,3,3,1,2,1,1.20588235294118,2,3,3,92.2058823529412,49.2058823529412,25,18,2,25,2,1,2.87,74,22,66,27,14,28,32,15,22,logo244
4,5,5,5,3,5,7,4,4,5,1,3,5,4,6,3,4,4,4,3,5,6,3,6,6,6,6,6,6,6,5,6,6,2,4,6,5,2,5,4,4,4,2,6,4,5,4,5,5,4,6,5,2,4,6,5,1,7,6,3,0,3,3,3,3,0,3,3,84,101,62,39,88,33,32,23,18,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,8,1,2,2,2,3,3,3,2,2,2,0,3,2,0,2,2,1,2,2,2,0,2,2,2,1,0,0,4,0,2,3,0,1,0,0,0,2,1,1,1,2,2,2,0,2,68,38,19,11,1,20,2,2,2.7,67,17,67,24,12,26,32,12,18,logo245
5,5,5,6,5,5,7,5,6,6,6,5,5,6,6,7,5,2,5,5,4,4,3,2,3,6,4,1,2,5,3,2,3,5,4,2,2,3,6,2,7,3,3,4,5,6,7,7,5,5,5,3,3,4,5,7,2,7,6,2,2,2,3,3,-2,0,-2,-2,107,66,36,30,96,33,36,27,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,2,2,2,3,1,1,0,1,2,1,1,0,1,1,1,0,1,2,0,1,2,1,0,1,0,1,3,0,0,0,0,1,0,0,1,1,2,1,1,1,1,0,0,2,43,25,7,11,2,19,1,1,3.75,88,28,79,31,15,35,35,15,27,logo246
5,6,7,7,5,7,7,6,6,5,6,6,6,5,4,7,6,7,7,7,5,4,2,4,1,5,7,7,2,7,3,4,2,5,4,5,1,2,1,6,6,7,7,6,7,6,7,7,6,5,4,4,7,7,7,5,7,7,7,6,3,0,1,2,-1,.324483775811209,0,-2,122,77,36,41,125,34,51,40,3.32448377581121,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,0,0,2,0,0,2,0,0,0,0,0,4,4,3,0,0,0,0,0,1,3,0,0,4,1,0,0,0,0,0,4,0,0,2,0,4,2,2,.934718100890208,0,0,0,2,0,0,40.9347181008902,23,5,12.9347181008902,2,18,2,1,3.7,106,32,90,35,20,38,43,20,31,logo247
4,2,5,7,5,5,7,4,7,7,4,3,6,2,1,7,4,6,5,5,6,6,2,5,4,7,7,1,4,2,5,6,1,4,1,2,3,2,7,7,7,6,4,7,4,7,7,6,7,6,6,4,1,2,7,7,1,7,7,1,3,3,3,3,0,0,-2,0,96,82,48,34,104,35,39,30,10,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,11,0,2,1,2,2,1,0,0,1,1.18975903614458,0,1,0,1,0,4,0,3,1,0,1,1,.994029850746269,0,1,0,1,2,1,1,1,0,1,2,1,2,1,1,0,0,0,1,1,0,1,41.1837888868909,22.1837888868908,11,8,2,18,2,1,4,86,27,69,27,14,33,36,14,23,logo248
4,5,7,6,5,5,7,6,6,6,6,5,6,6,5,7,6,4,5,6,4,5,2,4,2,7,7,6,2,6,4,2,3,4,5,5,2,4,2,6,6,4,5,6,4,6,6,5,6,6,2,1,6,6,5,3,3,5,4,2,3,3,3,3,0,0,0,0,113,82,38,44,91,19,41,31,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,1,1,3,2,1,1,0,1,1,1,2,1,4,1,1,2,1,2,1,0,3,1,1,1,1,2,1,0,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,57,29,13,15,2,21,1,1,3.4,95,30,83,31,19,35,38,19,26,logo249
6,6,6,7,6,5,7,5,5,7,7,7,7,7,6,7,7,7,6,6,4,4,2,2,2,6,5,1,2,4,2,2,2,2,2,2,4,5,2,6,7,4,4,4,3,7,6,5,5,6,3,4,3,6,6,7,6,6,6,2,0,0,3,3,0,2,2,2,127,61,27,34,100,29,37,34,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,0,1,1,2,2,2,1,0,0,0,0,1,0,2,1,2,1,2,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,2,1,0,1,1,0,0,1,35,15,10,10,2,18,2,1, ,107,32,95,34,19,40,46,17,32,logo250
4,4,6,5,3,6,6,4,5,5,4,5,5,3,4,7,4,4,4,4,3,4,4,3,2,5,7,5,5,7,2,2,2,2,3,6,6,3,3,6,7,5,6,4,4,7,7,7,7,1,5,2,5,7,5,7,5,7,6,1,0,0,2,-2,2,1,-2,2,92,80,40,40,105,31,36,38,3,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,12,1,1,1,2,1,2,1,0,1,2,0,3,2,1,0,3,3,3,1,3,1,2,1,1,2,0,2,2,2,1,2,0,1,1,1,1,3,3,2,3,1,2,2,0,1,68,33,21,14,2,27,2,1,2.5,79,22,70,24,14,31,30,14,24,logo251
5,6,5,6,6,7,7,4,7,4,6,4,7,4,1,4,7,6,6,6,6,5,5,5,5,7,7,6,4,4,3,7,4,5,6,7,4,4,2,7,5,6,2,6,6,2,7,3,7,7,1,7,1,5,7,1,1,7,6,1,3,3,3,3,-3,2,0,3,108,103,55,48,88,28,32,28,14,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,11,0,3,2,3,3,2,1.22686567164179,0,3,2,1,0,0,1,3,2,4,3,0,1,1,3,0,1,1,3,3,0,3,0,0,1,3,2,0,2,4,0,0,2,1,2,1,1,1,69.2268656716418,43,19.2268656716418,7,1,18,1,1,3.2,96,32,76,34,18,34,42,15,28,logo252
6,6,7,7,6,7,7,7,7,6,7,7,6,7,7,7,7,7,6,7,5,4,2,1,2,7,7,1,1,5,1,1,1,4,5,1,1,7,1,6,7,6,7,7,4,7,1,7,7,7,7,4,7,7,7,7,6,7,7,7,0,0,-2,-3,0,-1,0,0,134,63,20,43,126,36,56,34,-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,6,0,5,1,18,2,1,3.5,113,35,99,38,21,41,45,21,34,logo253
5,3,7,6,6,6,7,6,5,5,5,6,7,5,5,7,6,6,6,7,5,2,4,4,6,7,7,2,2,5,1,1,2,2,6,2,4,4,2,5,6,6,6,6,6,7,7,6,6,7,6,5,5,6,6,6,5,7,6,2,3,3,3,3,-3,3,0,0,116,73,32,41,117,36,44,37,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,17,0,2,0,4,3,2,2,0,1,1,0,1,1,4,0,1,0,3,1,0,1,1,1,1,0,0,2,0,1,1,1,0,1,1,0,2,1,0,0,0,1,1,0,0,1,43,24,9,10,2,20,1,1,3.95,99,29,87,31,20,35,39,20,28,logo254
5,7,6,7,7,7,7,6,7,7,6,5,5,7,5,7,7,5,4,7,4,3,3,3,3,4,6,3,3,4,3,3,3,4,4,4,3,6,3,4,6,5,5,6,3,7,5,5,5,4,5,2,3,4,6,3,4,7,6,3,0,0,1,2,0,2,0,2,124,73,37,36,94,26,38,30,7,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,15,0,2,2,3,2,2,2,0,2,2,0,2,1,2,1,2,0,2,2,0,2,2,2,0,2,0,3,2,1,1,2,0,1,2,1,2,2,2,2,1,1,1,0,1,2,64,37,11,16,2,19,1,1,3.1,105,34,90,36,20,39,44,19,30,logo255
5,5,6,6,5,5,6,5,5,5,5,4,6,5,7,5,5,4,5,5,4,3,3,2,3,5,5,4,3,3,2,2,2,2,4,5,2,2,4,2,5,5,5,6,3,7,5,5,6,4,5,3,5,5,5,5,5,6,3,2,3,1,2,3,0,1,2,2,104,62,32,30,95,25,37,33,14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,2,1,2,2,1,1,0,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,59,31,15,13,2,18,1,1,2.9,86,26,78,30,16,31,35,16,25,logo256
3,3,5,2,2,1,4,3,2,2,1,4,6,3,7,3,5,4,3,4,4,3,2,4,1,6,5,7,4,6,2,3,2,4,4,3,3,4,4,5,6,3,6,6,5,7,2,3,6,5,3,7,1,2,7,7,2,2,6,1,2,1,-2,3,0,0,2,1,67,76,39,37,87,30,35,22,7,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,8,1,4,2,3,3,2,4,1,2,0,0,2,3,3,2,3,0,2,0,1,3,2,2,3,3,0,1,0,1,0,3,0,2,3,0,2,3,4,0,2,0,1,1,1,3,78,47,15,16,2,18,1,1,3.5,53,14,53,16,14,14,23,12,11,logo257
5,6,7,7,5,7,7,5,7,7,7,6,5,6,1,7,7,7,7,7,4,2,5,4,4,6,7,5,2,5,4,5,4,6,6,6,4,4,2,7,4,6,4,7,6,7,7,2,6,5,3,7,4,7,6,1,4,7,3,1,2,1,3,-1,3,2,3,3,123,92,47,45,97,27,33,37,16,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,16,0,3,0,4,1,3,4,0,1,0,0,3,2,1,2,3,2,2,4,1,3,1,1,2,3,0,0,3,3,2,2,0,0,0,3,1,1,4,4,0,1,0,2,0,2,74,31,21,22,2,18,4,1,2.8,109,35,88,35,21,41,46,19,32,logo258
7,6,7,7,6,7,7,6,7,7,7,7,6,6,4,7,7,5,6,7,4,4,4,2,4,5,5,3,5,6,5,2,4,2,5,3,4,4,3,5,7,6,6,5,1,7,3,7,7,5,6,3,4,6,7,4,2,4,4,1,-3,-3,-3,-3,-3,-3,-3,-3,129,79,42,37,95,22,42,31,-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,0,0,2,2,3,1,2,0,1,2,0,1,0,1,0,4,0,0,0,0,0,4,0,0,2,0,3,2,2,0,0,0,2,2,2,2,0,1,1,0,2,0,0,0,2,46,32,6,8,2,18,1,1,2.7,112,35,94,38,21,42,44,20,35,logo259
5,5,6,6,4,5,7,5,6,4,6,7,6,7,7,7,6,7,5,6,6,4,4,4,2,6,5,2,2,4,2,2,2,3,2,2,1,7,7,6,7,5,5,7,5,7,6,6,7,6,2,7,2,5,6,1,2,7,7,1,3,0,-2,0,-2,-2,-3,3,117,73,35,38,101,29,40,32,-3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,2,1,0,0,0,0,0,3,0,3,0,3,0,0,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,42,18,12,12,1,18,1,1,4,96,30,87,30,18,35,38,17,29,logo260
5,6,6,6,5,6,7,5,6,6,5,3,6,5,6,7,7,5,6,6,6,6,4,5,5,6,6,4,5,6,4,5,4,5,3,5,6,4,5,6,6,7,6,6,5,7,6,7,6,4,7,4,6,7,6,5,6,6,7,1,2,2,-3,-3,-3,-2,-3,-3,114,100,58,42,115,34,42,39,-13,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,17,1,2,0,2,3,1,1,0,1,1,0,2,1,2,0,1,0,2,0,0,0,1,0,1,0,0,2,3,0,0,1,0,1,3,0,2,1,2,0,0,1,1,0,0,1,40,23,6,11,2,19,1,1, ,96,30,84,33,19,33,42,17,25,logo261
4,5,5,3,6,5,6,3,4,4,3,5,3,5,3,3,3,4,3,3,5,6,5,5,7,6,6,2,5,5,5,6,6,6,5,4,6,2,6,4,5,4,4,6,5,5,7,6,6,3,5,5,5,6,6,4,2,7,6,1,3,3,3,3,0,1,0,2,80,102,65,37,98,32,36,30,15,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,1,0,1,4,4,3,0,1,3,3,1,1,1,4,4,2,0,3,0,2,0,3,2,3,1,2,4,3,1,1,2,1,3,2,0,3,3,4,1,0,2,2,0,1,4,86,53,14,19,2,18,1,1,2.6,66,16,64,25,11,26,31,11,20,logo262
4,5,4,5,5,5,4,4,5,3,4,3,4,3,3,7,7,6,4,4,4,5,5,5,5,4,4,5,4,5,2,2,4,5,5,5,4,1,2,3,2,3,3,7,7,7,7,7,5,5,6,5,3,5,7,3,2,7,7,1,0,1,-2,-3,0,0,-1,-2,89,79,48,31,99,35,35,29,-7,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,13,1,2,2,3,3,1,4,0,2,2,0,2,2,1,1,2,0,2,1,1,0,3,1,1,0,0,1,0,1,1,2,0,2,2,0,2,0,2,1,1,3,1,0,0,2,58,37,12,9,2,18,1,1, ,79,25,64,27,15,24,34,12,21,logo263
